Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD)
3.0841839054726368,0.5752829610098827,0.0007332962593465197,-0.005165493788847818,0.023604750390759516,0.03467403194383982,0.07746385925911022,0.09315002406782354
3.0765308436724568,0.5471557213130552,0.00792884216970985,0.01091326132335191,0.018350440460041,0.03841195449285701,0.07299218688134546,0.09304807653825928
3.0689156683168317,0.5233180341224135,-0.0015767694682295899,0.00819485553964129,0.019007455467935568,0.038295396443169635,0.05928921657383152,0.09118181708685737
3.0613380987654324,0.5039773635804631,-0.002605341314734748,0.014283554782361494,0.02263029714740245,0.03965444701014807,0.0624536267384258,0.08866899929193059
3.0537978571428575,0.4832934781162651,-0.004024397726910168,0.01570937679782887,0.02653830238905804,0.03989867659245219,0.050129171805792405,0.09288516228450715
3.0462946683046686,0.4704171115825641,0.0065575516345940926,0.007506264374424408,0.021859437726915187,0.038187518282237334,0.0483951068104416,0.09550674885363758
3.0388282598039216,0.4506698284071539,-0.004592649989196509,0.008774668688292362,0.021909135772946946,0.03364579357036432,0.04615657088200493,0.08440102598804096
3.031398361858191,0.43311740796542375,-0.0014321721995652504,0.01085351372471045,0.020889319269971143,0.02923829989937398,0.04979868068811221,0.07631974251802413
3.0240047073170735,0.42350847241731365,0.0009711966596378693,0.011347461725964174,0.01679636233647422,0.03247149231102584,0.04864152065684891,0.06812533796518454
3.0166470316301703,0.4103348233278934,-0.0003059111622400714,0.01183069194355517,0.015528910430349556,0.03521994741569735,0.04147859018948464,0.0638841295891761
3.009325072815534,0.4038518596977043,0.007060244194347793,0.0043791628044581735,0.01754076568255539,0.03057639579133118,0.04473856942450121,0.06538472895277535
3.0020385714285713,0.39218847844305016,0.007634484604194894,0.006082772804384546,0.01687298004406296,0.031071246908582754,0.04402150683529191,0.06144858152006182
2.994787270531401,0.3829573930367838,0.008415625528604913,0.009762092148716966,0.01910384285862498,0.02777046696540861,0.041101370356133905,0.06199705825454571
